region,display_name,parent_group,project_set,manual_launch_date,manual_built_up_min_sqft,manual_built_up_max_sqft,manual_psf_min,manual_psf_max,tracking_notes,shortlist_active,shortlist_origin,project_scale_band,commercial_scope,commercial_scope_reason,snapshot_date,source,source_project_id,project_name,developer_id,developer_name,developer_status,developer_project_count,developer_license_number,developer_license_start_date,developer_license_end_date,state,district,city,project_location,latitude,longitude,source_state_value,source_district_value,source_city_value,permit_number,permit_start_date,permit_end_date,first_spa_date,teduh_spa_price_min,teduh_spa_price_max,hims_project_reference_date,hims_project_reference_date_basis,hims_eligibility_cutoff_date,project_status,development_type,agreement_type,original_construction_period,expected_vp_date,vp_period_amended,approved_extension_period,revised_construction_period,revised_vp_date,ccc_obtained,ccc_date,vp_date,reported_total_units,unit_records_count,priced_unit_records_count,sold_units,unsold_units,booked_or_reserved_units,unknown_sales_status_units,comparable_total_units,sales_percentage,value_sold_percentage,sales_construction_gap,construction_percentage,potential_listed_gdv,average_listed_price_per_unit,median_listed_price_per_unit,listed_price_p25,listed_price_p75,sold_listed_value,recorded_spa_sales_value,average_recorded_spa_price_per_unit,median_recorded_spa_price_per_unit,estimated_sold_value,remaining_listed_value,recorded_price_realisation_percentage,median_recorded_discount_percentage,bumi_total_units,bumi_sold_units,bumi_unsold_units,bumi_sales_percentage,minimum_indicative_gdv,maximum_indicative_gdv,unit_coverage_percentage,listed_price_coverage_percentage,spa_price_coverage_percentage,duplicate_unit_identifiers,construction_row_units,construction_row_count,gdv_confidence,sales_percentage_confidence,sales_value_confidence,construction_confidence,construction_note,component_sales_count,component_sales_confidence,component_sales_note,source_url,source_detail_api_url,source_units_api_url,source_dataset_as_of,source_dataset_as_of_method,retrieved_at,transformation_version,construction_rows_json,component_sales_json,remaining_inventory_json,permit_history_json
Kuala Lumpur,Tuan Heritage 3,CPILAND SDN BHD,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM500m–<RM1bn,Include,Large-scale project GDV,2026-08-25,TEDUH,30769-1,Residensi Warisan Segambut,30769,TNJ DEVELOPMENT SDN. BHD.,Aktif,1,30769/05-2029/0111(A),2024-05-24,2029-05-23,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.187494,101.666806,Wp Kuala Lumpur,Kuala Lumpur,,30769-1/08-2027/0771(N)-(S),2024-08-27,2027-08-26,2024-09-02,568300.00,686700.00,2024-09-02,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2027-09-02,Ya,12 Bulan,48 Bulan,2028-09-02,No,,,1269,1269,1269,1267,2,,,1269,99.842396,,,33.55,744637200.00,,,,,,674531100.00,,,674531100.00,1237100.00,,,,,,,721172700.00,871422300.00,100.0,100.0,100.0,0,1269,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30769-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30769-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:59:36+08:00,1.4.0,"[{""jenis"":""Pangsapuri Suite"",""tingkat"":""45"",""bilik"":""2, 3"",""tandas"":""2, 3"",""keluasan"":""0"",""unit"":1269,""hargaMin"":""568,300.00"",""hargaMax"":""686,700.00"",""peratus"":""33.55"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""56434"",""property_type"":""Pangsapuri Suite"",""total_units"":1269,""sold_units"":1267,""unsold_units"":2,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":1269,""sales_percentage"":99.842396,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,[]
Kuala Lumpur,Asa Residence,,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM500m–<RM1bn,Include,Large-scale project GDV,2026-08-25,TEDUH,30777-1,Residensi Asa,30777,AK SP SDN. BHD.,Aktif,1,30777/05-2029/0119(A),2024-05-27,2029-05-26,Wp Kuala Lumpur,,,WP Kuala Lumpur,3.06391,101.70075,Wp Kuala Lumpur,,,30777-1/09-2027/0817(A)-(S),2024-09-06,2027-09-05,,1240000.00,3844000.00,2024-09-06,permit_start_date_fallback,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,,Ya,12 Bulan,48 Bulan,,No,,,324,324,324,2,322,,,324,0.617284,,,,545602000.00,,,,,,3855000.00,,,3855000.00,541747000.00,,,,,,,,,100.0,100.0,100.0,0,,2,high,high,high,unavailable,Potential double-counted construction groups,2,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30777-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30777-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:57:41+08:00,1.4.0,"[{""jenis"":""Rumah Pangsa/Kondo"",""tingkat"":""34"",""bilik"":""3, 4, 5, 6"",""tandas"":""4, 5, 6, 7"",""keluasan"":""0"",""unit"":162,""hargaMin"":""1,279,000.00"",""hargaMax"":""3,844,000.00"",""peratus"":""20.83"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""},{""jenis"":""Rumah Pangsa/Kondo"",""tingkat"":""34"",""bilik"":""3, 4, 5, 6"",""tandas"":""4, 5, 6, 7"",""keluasan"":""0"",""unit"":162,""hargaMin"":""1,240,000.00"",""hargaMax"":""3,688,000.00"",""peratus"":""20.65"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""56539"",""property_type"":""Rumah Pangsa/Kondo"",""total_units"":162,""sold_units"":1,""unsold_units"":161,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":162,""sales_percentage"":0.617284,""duplicate_unit_identifiers"":0,""confidence"":""high""},{""component_number"":2,""component_label"":""Component 2"",""source_component_id"":""56540"",""property_type"":""Rumah Pangsa/Kondo"",""total_units"":162,""sold_units"":1,""unsold_units"":161,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":162,""sales_percentage"":0.617284,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,"[{""no"":""30777-1/09-2027/0817(A)-(S)"",""mula"":""06 Sep 2024"",""tamat"":""05 Sep 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""},{""no"":""30777-1/09-2027/0817(N)-(S)"",""mula"":""06 Sep 2024"",""tamat"":""05 Sep 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Tidak Aktif""}]"
Kuala Lumpur,BRANNIGANZ SUITES @ BUKIT BINTANG,Exsim,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM100m–<RM500m,Include,Core commercial-scale project GDV,2026-08-25,TEDUH,30784-1,Branniganz Suites @ Bukit Bintang,30784,LEMBARAN BERUNTUNG SDN. BHD.,Aktif,1,30784/05-2029/0126(A),2024-05-31,2029-05-30,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.144097,101.711779,Wp Kuala Lumpur,Kuala Lumpur,,30784-1/08-2027/0728(A)-(S),2024-08-14,2027-08-13,2024-09-16,1283975.00,1722240.00,2024-09-16,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2027-09-16,Ya,16 Bulan,52 Bulan,2029-01-16,No,,,269,269,269,268,1,,,269,99.628253,,,59.11,414222640.00,,,,,,359625900.00,,,359625900.00,1703840.00,,,,,,,345389275.00,463282560.00,100.0,100.0,100.0,0,269,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30784-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30784-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:57:49+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""50"",""bilik"":""1, 2"",""tandas"":""1, 2"",""keluasan"":""0"",""unit"":269,""hargaMin"":""1,283,975.00"",""hargaMax"":""1,722,240.00"",""peratus"":""59.11"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""56330"",""property_type"":""Pangsapuri Servis"",""total_units"":269,""sold_units"":268,""unsold_units"":1,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":269,""sales_percentage"":99.628253,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,"[{""no"":""30784-1/08-2027/0728(N)-(S)"",""mula"":""14 Aug 2024"",""tamat"":""13 Aug 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""}]"
Kuala Lumpur,Kyliez Suites @ Kl City Centre,Exsim,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM100m–<RM500m,Include,Core commercial-scale project GDV,2026-08-25,TEDUH,30789-1,Kyliez Suites @ Kl City Centre,30789,EXSIM AVENUE SDN. BHD.,Aktif,1,30789/06-2029/0131(A),2024-06-06,2029-06-05,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.159834,101.714484,Wp Kuala Lumpur,Kuala Lumpur,,30789-1/08-2027/0704(A)-(S),2024-08-07,2027-08-06,2024-09-03,1272705.00,1676470.00,2024-09-03,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2027-09-03,Ya,12 Bulan,48 Bulan,2028-09-03,No,,,126,126,126,126,0,,,126,100.0,,,25.95,183391420.00,,,,,,159470800.00,,,159470800.00,0,,,,,,,160360830.00,211235220.00,100.0,100.0,100.0,0,126,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30789-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30789-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:58:23+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""37"",""bilik"":""1, 2"",""tandas"":""1, 2"",""keluasan"":""0"",""unit"":126,""hargaMin"":""1,272,705.00"",""hargaMax"":""1,676,470.00"",""peratus"":""25.95"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""56268"",""property_type"":""Pangsapuri Servis"",""total_units"":126,""sold_units"":126,""unsold_units"":0,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":126,""sales_percentage"":100.0,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,"[{""no"":""30789-1/08-2027/0704(A)-(S)"",""mula"":""07 Aug 2024"",""tamat"":""06 Aug 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""},{""no"":""30789-1/08-2027/0704(N)-(S)"",""mula"":""07 Aug 2024"",""tamat"":""06 Aug 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Tidak Aktif""}]"
Kuala Lumpur,Centrix The Station,CREST BUILDER INTERNATIONAL SDN BHD,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM1bn+,Include,Major project GDV,2026-08-25,TEDUH,30833-1,Latitud8,30833,INTAN SEKITAR SDN. BHD.,Aktif,1,30833/08-2029/0175(A),2024-08-14,2029-08-13,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.156215,101.701978,Wp Kuala Lumpur,Kuala Lumpur,,30833-1/01-2029/0048(N)-(S),2026-01-17,2029-01-16,2026-02-27,907800.00,2194800.00,2026-02-27,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2029-02-27,Ya,6 Bulan,42 Bulan,2029-08-27,No,,,857,857,857,65,792,,,857,7.584597,,,20.49,1150133600.00,,,,,,81328980.00,,,81328980.00,1068334600.00,,,,,,,777984600.00,1880943600.00,100.0,100.0,100.0,0,857,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30833-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30833-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:57:52+08:00,1.4.0,"[{""jenis"":""Soho"",""tingkat"":""47"",""bilik"":""1, 2, 3"",""tandas"":""1, 2"",""keluasan"":""0"",""unit"":857,""hargaMin"":""907,800.00"",""hargaMax"":""2,194,800.00"",""peratus"":""20.49"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""59317"",""property_type"":""Soho"",""total_units"":857,""sold_units"":65,""unsold_units"":792,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":857,""sales_percentage"":7.584597,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,[]
Kuala Lumpur,M Azura,Mah Sing,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM500m–<RM1bn,Include,Large-scale project GDV,2026-08-25,TEDUH,30834-1,Residensi M Azura,30834,M AZURA SDN. BHD.,Aktif,1,30834/08-2029/0176(A),2024-08-14,2029-08-13,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.186907,101.734,Wp Kuala Lumpur,Kuala Lumpur,,30834-1/08-2027/0769(A)-(S),2024-08-27,2027-08-26,2024-11-14,534960.00,800160.00,2024-11-14,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2027-11-14,Ya,12 Bulan,48 Bulan,2028-11-14,No,,,1140,1140,1140,794,346,,,1140,69.649123,,,20.0,748346400.00,,,,,,433448050.00,,,433448050.00,214305360.00,,,,,,,609854400.00,912182400.00,100.0,100.0,100.0,0,1140,2,high,high,high,high,,2,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30834-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30834-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:58:28+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""30"",""bilik"":""1, 2, 3, 4"",""tandas"":""1, 2"",""keluasan"":""0"",""unit"":570,""hargaMin"":""534,960.00"",""hargaMax"":""800,160.00"",""peratus"":""20.00"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""},{""jenis"":""Pangsapuri Servis"",""tingkat"":""30"",""bilik"":""1, 2, 3, 4"",""tandas"":""1, 2, 3"",""keluasan"":""0"",""unit"":570,""hargaMin"":""534,960.00"",""hargaMax"":""800,160.00"",""peratus"":""20.00"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""56425"",""property_type"":""Pangsapuri Servis"",""total_units"":570,""sold_units"":422,""unsold_units"":148,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":570,""sales_percentage"":74.035088,""duplicate_unit_identifiers"":0,""confidence"":""high""},{""component_number"":2,""component_label"":""Component 2"",""source_component_id"":""56426"",""property_type"":""Pangsapuri Servis"",""total_units"":570,""sold_units"":372,""unsold_units"":198,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":570,""sales_percentage"":65.263158,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,"[{""no"":""30834-1/08-2027/0769(A)-(S)"",""mula"":""27 Aug 2024"",""tamat"":""26 Aug 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""},{""no"":""30834-1/08-2027/0769(N)-(S)"",""mula"":""27 Aug 2024"",""tamat"":""26 Aug 2027"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Tidak Aktif""}]"
Kuala Lumpur,One Seputeh Residence,,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,Review required,Review,"Reliable project GDV is unavailable, so the project is not automatically excluded",2026-08-25,TEDUH,30947-1,Residensi Seputeh 1,30947,SEPUTEH KUKUH SDN. BHD.,Aktif,1,30947/01-2030/0003(A),2025-01-04,2030-01-03,Wp Kuala Lumpur,,,WP Kuala Lumpur,3.126147,101.688107,Wp Kuala Lumpur,,,30947-1/10-2028/0867(A)-(S),2025-10-21,2028-10-20,2026-03-26,734790.00,2026290.00,2026-03-26,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2029-03-26,Ya,16 Bulan,52 Bulan,2030-07-26,No,,,383,383,383,15,368,,,383,3.916449,,,20.59,,,,,,,15474300.00,,,15474300.00,326084955.00,,,,,,,281424570.00,776069070.00,100.0,100.0,100.0,1,383,1,low,low,medium,high,,1,low,1 duplicate unit identifier(s) detected,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30947-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30947-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:58:41+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""50"",""bilik"":""2, 3"",""tandas"":""2, 3, 4"",""keluasan"":""0"",""unit"":383,""hargaMin"":""734,790.00"",""hargaMax"":""2,026,290.00"",""peratus"":""20.59"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""58877"",""property_type"":""Pangsapuri Servis"",""total_units"":383,""sold_units"":15,""unsold_units"":368,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":383,""sales_percentage"":3.916449,""duplicate_unit_identifiers"":1,""confidence"":""low""}]",,"[{""no"":""30947-1/10-2028/0867(N)-(S)"",""mula"":""21 Oct 2025"",""tamat"":""20 Oct 2028"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""}]"
Kuala Lumpur,Astoria Ceylon Hill,LAND PACIFIC DEVELOPMENT SDN BHD,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM500m–<RM1bn,Include,Large-scale project GDV,2026-08-25,TEDUH,30980-1,Astoria Ceylon Hill,30980,PACIFIC GEOLAND SDN. BHD.,Aktif,1,30980/03-2030/0036(N),2025-03-07,2030-03-06,Wp Kuala Lumpur,Kuala Lumpur,,"Kuala Lumpur, WP Kuala Lumpur",3.148891,101.704299,Wp Kuala Lumpur,Kuala Lumpur,,30980-1/04-2029/0288(N)-(S),2026-04-13,2029-04-12,,1128000.00,1974000.00,2026-04-13,permit_start_date_fallback,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,,Ya,24 Bulan,60 Bulan,,No,,,528,528,528,0,528,,,528,0.0,,,2.5,778225000.00,,,,,,0,,,0,778225000.00,,,,,,,595584000.00,1042272000.00,100.0,100.0,,0,528,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/30980-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/30980-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:57:44+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""38"",""bilik"":""1, 2, 3"",""tandas"":""1, 2"",""keluasan"":""0"",""unit"":528,""hargaMin"":""1,128,000.00"",""hargaMax"":""1,974,000.00"",""peratus"":""2.50"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""59753"",""property_type"":""Pangsapuri Servis"",""total_units"":528,""sold_units"":0,""unsold_units"":528,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":528,""sales_percentage"":0.0,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,[]
Kuala Lumpur,Platinum Melati Residence,,comparator_set,,,,,,,Yes,authorized_chgp_public_shortlist,RM100m–<RM500m,Include,Core commercial-scale project GDV,2026-08-25,TEDUH,31008-1,Residensi Platinum Melati,31008,SMART ADVANCE RESOURCES SDN. BHD.,Aktif,1,31008/03-2030/0064(A),2025-03-26,2030-03-25,Wp Kuala Lumpur,,,WP Kuala Lumpur,3.221555,101.726668,Wp Kuala Lumpur,,,31008-1/06-2028/0483(A)-(S),2025-06-19,2028-06-18,2025-08-28,300000.00,1626500.00,2025-08-28,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2028-08-28,Ya,18 Bulan,54 Bulan,2030-02-28,No,,,794,794,794,523,271,,,794,65.869018,,,26.913602,496516000.00,,,,,,270117950.00,,,270117950.00,221680500.00,,,,,,,448189000.00,858847000.00,100.0,100.0,100.0,0,794,3,high,high,high,high,,3,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/31008-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/31008-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:58:55+08:00,1.4.0,"[{""jenis"":""Rumah Pangsa/Kondo"",""tingkat"":""36"",""bilik"":""4, 5, 10"",""tandas"":""2, 3, 6"",""keluasan"":""0"",""unit"":198,""hargaMin"":""678,000.00"",""hargaMax"":""1,626,500.00"",""peratus"":""29.77"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""},{""jenis"":""Rumah Pangsa/Kondo"",""tingkat"":""37"",""bilik"":""4, 5, 9"",""tandas"":""2, 5"",""keluasan"":""0"",""unit"":358,""hargaMin"":""677,500.00"",""hargaMax"":""1,300,000.00"",""peratus"":""29.93"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""},{""jenis"":""Rumah Pangsa/Kondo"",""tingkat"":""37"",""bilik"":""3"",""tandas"":""2"",""keluasan"":""0"",""unit"":238,""hargaMin"":""300,000.00"",""hargaMax"":""300,000.00"",""peratus"":""20.00"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""58130"",""property_type"":""Rumah Pangsa/Kondo"",""total_units"":198,""sold_units"":130,""unsold_units"":68,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":198,""sales_percentage"":65.656566,""duplicate_unit_identifiers"":0,""confidence"":""high""},{""component_number"":2,""component_label"":""Component 2"",""source_component_id"":""58131"",""property_type"":""Rumah Pangsa/Kondo"",""total_units"":358,""sold_units"":161,""unsold_units"":197,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":358,""sales_percentage"":44.972067,""duplicate_unit_identifiers"":0,""confidence"":""high""},{""component_number"":3,""component_label"":""Component 3"",""source_component_id"":""58132"",""property_type"":""Rumah Pangsa/Kondo"",""total_units"":238,""sold_units"":232,""unsold_units"":6,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":238,""sales_percentage"":97.478992,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,"[{""no"":""31008-1/06-2028/0483(N)-(S)"",""mula"":""19 Jun 2025"",""tamat"":""18 Jun 2028"",""tempoh"":""36 bulan"",""is_latest"":false,""status"":""Aktif""}]"
Penang,Pinnacle Bukit Gambier,Pinnacle Homes,reporting_set,,1080,1726,,,,Yes,user_reporting_set,RM1bn+,Include,Major project GDV,2026-08-25,TEDUH,31061-1,Pinnacle Bukit Gambier,31061,PINNACLE BUKIT GAMBIER SDN. BHD.,Aktif,1,31061/06-2030/0117(N),2025-06-17,2030-06-16,Pulau Pinang,Daerah Timor Laut,,"Daerah Timor Laut, Pulau Pinang",5.366892,100.295896,Pulau Pinang,Daerah Timor Laut,,31061-1/09-2028/0781(N)-(S),2025-09-23,2028-09-22,2025-10-10,588800.00,1711800.00,2025-10-10,first_spa_date,2022-01-31,Lancar,Berfasa,Jadual H,36 Bulan,2028-10-10,Ya,18 Bulan,54 Bulan,2030-04-10,No,,,982,982,982,386,596,,,982,39.307536,,,11.5,1086152600.00,,,,,,356505180.00,,,356505180.00,658115800.00,,,,,,,578201600.00,1680987600.00,100.0,100.0,100.0,0,982,1,high,high,high,high,,1,high,,https://teduh.kpkt.gov.my/semakan-status-kemajuan,https://teduh.kpkt.gov.my/api/projek-swasta/31061-1,https://teduh.kpkt.gov.my/api/unit-projek-swasta/31061-1,2026-08-24,TEDUH frontend previous-day label; not an API timestamp,2026-08-25T14:59:48+08:00,1.4.0,"[{""jenis"":""Pangsapuri Servis"",""tingkat"":""45"",""bilik"":""3, 4"",""tandas"":""3, 4"",""keluasan"":""0"",""unit"":982,""hargaMin"":""588,800.00"",""hargaMax"":""1,711,800.00"",""peratus"":""11.50"",""komponen"":""Lancar"",""ccc"":""-"",""vp"":""-""}]","[{""component_number"":1,""component_label"":""Component 1"",""source_component_id"":""58682"",""property_type"":""Pangsapuri Servis"",""total_units"":982,""sold_units"":386,""unsold_units"":596,""booked_or_reserved_units"":0,""unknown_sales_status_units"":0,""comparable_total_units"":982,""sales_percentage"":39.307536,""duplicate_unit_identifiers"":0,""confidence"":""high""}]",,[]
